request_id,latency_ms
137749,7.321
137750,7.321
137751,7.321
137752,7.321
137753,7.321
137754,7.321
137755,7.321
137756,7.321
137757,7.321
137758,7.321
137759,7.321
137760,7.321
137761,7.321
137762,7.321
137763,7.321
137764,7.321
137765,7.321
137766,7.321
137767,7.321
137768,7.321
137769,7.321
137770,7.322
137771,7.322
137772,7.322
137773,7.322
137774,7.322
137775,7.322
137776,7.322
137777,7.322
137778,7.322
137779,7.322
137780,7.322
137781,7.322
137782,7.322
137783,7.322
137784,7.322
137785,7.322
137786,7.322
137787,7.322
137788,7.323
137789,7.323
137790,7.323
137791,7.323
137792,7.323
137793,7.323
137794,7.323
137795,7.323
137796,7.323
137797,7.323
137798,7.323
137799,7.323
137800,7.323
137801,7.323
137802,7.323
137803,7.323
137804,7.323
137805,7.323
137806,7.323
137807,7.323
137808,7.323
137809,7.323
137810,7.323
137811,7.323
137812,7.323
137813,7.323
137814,7.323
137815,7.323
137816,7.323
137817,7.324
137818,7.324
137819,7.324
137820,7.324
137821,7.324
137822,7.324
137823,7.324
137824,7.324
137825,7.324
137826,7.324
137827,7.324
137828,7.324
137829,7.324
137830,7.324
137831,7.324
137832,7.324
137833,7.324
137834,7.324
137835,7.324
137836,7.325
137837,7.325
137838,7.325
137839,7.325
137840,7.325
137841,7.325
137842,7.325
137843,7.325
137844,7.325
137845,7.325
137846,7.325
137847,7.325
137848,7.325
137849,7.325
137850,7.325
137851,7.325
137852,7.325
137853,7.325
137854,7.325
137855,7.325
137856,7.325
137857,7.325
137858,7.325
137859,7.325
137860,7.325
137861,7.325
137862,7.325
137863,7.325
137864,7.325
137865,7.325
137866,7.325
137867,7.326
137868,7.326
137869,7.326
137870,7.326
137871,7.326
137872,7.326
137873,7.326
137874,7.326
137875,7.326
137876,7.326
137877,7.326
137878,7.326
137879,7.326
137880,7.326
137881,7.326
137882,7.326
137883,7.326
137884,7.326
137885,7.326
137886,7.326
137887,7.326
137888,7.326
137889,7.326
137890,7.326
137891,7.326
137892,7.326
137893,7.326
137894,7.326
137895,7.326
137896,7.327
137897,7.327
137898,7.327
137899,7.327
137900,7.327
137901,7.327
137902,7.327
137903,7.327
137904,7.327
137905,7.327
137906,7.327
137907,7.327
137908,7.327
137909,7.327
137910,7.327
137911,7.327
137912,7.327
137913,7.327
137914,7.327
137915,7.327
137916,7.327
137917,7.327
137918,7.327
137919,7.327
137920,7.327
137921,7.327
137922,7.327
137923,7.327
137924,7.327
137925,7.327
137926,7.327
137927,7.327
137928,7.327
137929,7.327
137930,7.328
137931,7.328
137932,7.328
137933,7.328
137934,7.328
137935,7.328
137936,7.328
137937,7.328
137938,7.328
137939,7.328
137940,7.328
137941,7.328
137942,7.328
137943,7.328
137944,7.328
137945,7.328
137946,7.328
137947,7.328
137948,7.328
137949,7.328
137950,7.328
137951,7.328
137952,7.328
137953,7.328
137954,7.328
137955,7.328
137956,7.328
137957,7.328
137958,7.328
137959,7.328
137960,7.328
137961,7.329
137962,7.329
137963,7.329
137964,7.329
137965,7.329
137966,7.329
137967,7.329
137968,7.329
137969,7.329
137970,7.329
137971,7.329
137972,7.329
137973,7.329
137974,7.329
137975,7.329
137976,7.329
137977,7.329
137978,7.329
137979,7.329
137980,7.329
137981,7.329
137982,7.329
137983,7.329
137984,7.329
137985,7.329
137986,7.329
137987,7.329
